doc_id,umap_x,umap_y,domain,source_type,review_status,title
19fd3ac566384ec2bc01694c68d477ce,2.7223,1.6555,code,arxiv,approved,Ontological Queries: Rewriting and Optimization (Extended Version)
ab33c7b931d343c8a04a26f18cb36ea7,2.0142,0.8523,code,tavily,approved,Real-Time Hybrid Search Using RRF - Spice AI
a733f92bd5884e1a8811a0fa05741a8f,2.4890,0.9447,code,arxiv,approved,Meta-learning: searching in the model space
807171a033164807a45dddff0ce70418,1.3080,1.5837,code,arxiv,approved,Trans-Encoder: Unsupervised sentence-pair modelling through self- and mutual-dis
66c0e6567f384698bd528af1636c6175,1.7983,3.1390,code,arxiv,approved,SED-SFT: Selectively Encouraging Diversity in Supervised Fine-Tuning
88fd30d37209465a82a2f3192f6e834d,3.1901,4.8896,code,arxiv,approved,Designing an Adaptive Application-Level Checkpoint Management System for Malleab
1174d3e684684cee9c170651c93642b0,2.5297,4.7196,code,arxiv,approved,Optimal Gradient Checkpointing for Sparse and Recurrent Architectures using Off-
10b5d9f85df74943a813ad4b961b1143,2.7305,5.0188,code,tavily,approved,The AI Gradient Checkpointing Premium: Memory ...
fba8bb01a69f47769d07c7388c7758f1,2.1779,0.7108,code,arxiv,approved,SOAR: Improved Indexing for Approximate Nearest Neighbor Search
2c626d68796542d9985691a87500aef5,1.4944,3.8115,code,arxiv,approved,Efficient AutoML Pipeline Search with Matrix and Tensor Factorization
4e9604bb304847568494201a244f585d,2.7840,2.9535,code,arxiv,approved,Searching for Programmatic Policies in Semantic Spaces
61bf9c6a5f4a428a9c592522d4d9fc7a,2.2185,1.0879,code,arxiv,approved,Template-Based Graph Clustering
b596cbc253394f9a887f9a798d09c110,1.9762,3.2623,code,arxiv,approved,RL Fine-Tuning Heals OOD Forgetting in SFT
b1f27b4ce3ed4e44b81c79a931b0d5c1,2.2854,4.4407,code,arxiv,approved,Robust short-term memory without synaptic learning
ca25ca54064a4f6e889abb0034747c5c,1.1665,1.0153,code,arxiv,approved,NEXT-EVAL: Next Evaluation of Traditional and LLM Web Data Record Extraction
3be35916abc94deaaf13dfc5fcc21f38,2.0054,2.7788,code,tavily,approved,[PDF] Constitutional AI: Harmlessness from AI Feedback - arXiv
ff6bdff51d09442b9d09dbc7f0c147e8,2.2304,2.8897,code,tavily,approved,Constitutional AI: Harmlessness from AI Feedback - arXiv
28d8ffc042e84fcbadc3c4aec1b9ded3,1.1720,3.1685,code,arxiv,approved,ID-Booth: Identity-consistent Face Generation with Diffusion Models
5a907390d9b54f0597d67f02a1844360,1.4956,1.1943,code,arxiv,approved,SmartChunk Retrieval: Query-Aware Chunk Compression with Planning for Efficient 
7bb377da1d6e4ca195afec8ab06f011e,1.9902,0.9560,code,arxiv,approved,On Single and Multiple Representations in Dense Passage Retrieval
4f781c62c8304c25a36761b1302fa24a,0.7230,3.3366,code,tavily,approved,In-Context Learning (ICL) Theory Overview
bd8d30c40ea04334a9db6e29a072b0ab,2.1250,4.4822,code,arxiv,hold,Less is more -- the Dispatcher/ Executor principle for multi-task Reinforcement 
0ae4b54c20174f358b1566c9251676d5,1.0414,4.3453,code,arxiv,hold,Progressive Growing of Patch Size: Curriculum Learning for Accelerated and Impro
93aab09f59544ba3923a35db5e66b4d1,2.1881,1.3267,code,arxiv,hold,Knowledge Graph Embeddings and Explainable AI
8dcdabceb04444ceac1aa5d9a58c6800,1.7370,0.9821,code,arxiv,hold,Sobolev embeddings with weights in complete riemannian manifolds
5a072cb81c864950879679990af1124b,0.8315,0.7864,code,tavily,approved,[2305.07303] Multi-Relational Hyperbolic Word Embeddings ... - arXiv
2e628c4f152e4659b0074abe27e08606,1.1616,1.8685,code,arxiv,approved,Catch Me If You Can? Not Yet: LLMs Still Struggle to Imitate the Implicit Writin
8f5572c8395944a49bf62326315c1775,1.3648,3.2327,code,arxiv,approved,An Implicit Physical Face Model Driven by Expression and Style
6d57571904fa43859675784549bf10ad,1.4107,2.1248,code,tavily,approved,Applied-Machine-Learning-Lab/Awesome-Personalized-RAG-Agent
900fe456bc9b438f896a6c3d608eb94f,2.0929,0.7856,code,tavily,approved,How to Choose Between IVF and HNSW for ANN Vector Search
06fd08eaf7c744418a2dcc0463aeb970,1.3854,1.5107,code,arxiv,approved,Improving the Domain Adaptation of Retrieval Augmented Generation (RAG) Models f
afe1e0c6e776422ea7c8b531f7eadb39,1.7105,1.3933,code,arxiv,approved,An Exploration of Data Augmentation and Sampling Techniques for Domain-Agnostic 
5c744a5d1eec4c27b6dc598a91f84263,2.6077,5.2847,code,stackoverflow,approved,CUDA out of memory error during PEFT LoRA fine tuning
a2ebb7bd5d764d31a90558993b76361f,2.0752,5.2051,code,arxiv,approved,Quantum Curriculum Learning
6fc4a1bdd47a40d49c8cd125b4f45df2,1.9559,3.8431,code,arxiv,approved,Low-Rank Adaptation with Task-Relevant Feature Enhancement for Fine-tuning Langu
df1fda9bd0c44138ad927140e4722ca5,2.9559,5.4406,code,arxiv,approved,Mixed-precision finite element kernels and assembly: Rounding error analysis and
8882f1d9be49412bacd264e752ebc352,1.9580,5.1258,code,arxiv,approved,Compensate Quantization Errors+: Quantized Models Are Inquisitive Learners
b2606b2995844dcd8ea1e7d01858e591,2.1669,5.2596,code,arxiv,approved,Exploring Layer-wise Information Effectiveness for Post-Training Quantization in
9e306bc0bf7b4719bb721e207623fb43,7.6923,4.3105,code,arxiv,approved,Testing with Jupyter notebooks: NoteBook VALidation (nbval) plug-in for pytest
7239117ed3cc458dbae6552bf00638b9,2.0782,4.8102,code,arxiv,approved,Increasing biases can be more efficient than increasing weights
da21b8b0c92e4c72837c8e076bcbadbf,1.0069,0.9267,code,arxiv,approved,Beyond Chunk-Then-Embed: A Comprehensive Taxonomy and Evaluation of Document Chu
5f0391059c3a4a908b92a3b1862c5322,0.9935,3.7103,code,arxiv,approved,On the Efficacy of Generalization Error Prediction Scoring Functions
d03d55e57f3a4c8eb7317d3dc59dd87f,2.5526,0.9779,code,arxiv,approved,"The Anatomy of Relevance: Topical, Snippet and Perceived Relevance in Search Res"
24e2e9a2b064423abc42359b774d1b59,0.8635,1.2228,code,arxiv,approved,Using Generative Text Models to Create Qualitative Codebooks for Student Evaluat
f92c101eceae4abcaaacefee3e0ebe05,3.9360,5.4797,code,arxiv,approved,Replicable Parallel Branch and Bound Search
b487e794f5ae4dccbee9b2ce00878e18,2.2437,4.8928,code,arxiv,approved,Online normalizer calculation for softmax
f58467f85c6b41b496a289b58de5c4e8,1.9145,0.8012,code,arxiv,approved,Fast and Scalable Gene Embedding Search: A Comparative Study of FAISS and ScaNN
afd0b16a7082493097a1ccf957049d67,1.6364,1.6187,code,arxiv,approved,"RAG over Tables: Hierarchical Memory Index, Multi-Stage Retrieval, and Benchmark"
24518247b42e4a5dbf0b35e43500f51e,0.7888,0.7423,code,arxiv,approved,RAG System for Supporting Japanese Litigation Procedures: Faithful Response Gene
924e195df00f4be0a24ef8fb98e7a4f7,1.1079,0.9259,code,stackoverflow,approved,How do I embed json documents using embedding models like sentence-transformer o
40a1c30aa1544ed2aed1271c2670fb7e,2.3235,0.6439,code,arxiv,needs_update,SortNet: Learning To Rank By a Neural-Based Sorting Algorithm
7c79f8a429b44111bceca2c8fa6a2a6c,1.1875,3.7697,code,arxiv,approved,Learning Causal Models Online
c9174e0a37dd4e26ab30a68c7e617675,1.7812,0.9841,code,arxiv,approved,Jina-ColBERT-v2: A General-Purpose Multilingual Late Interaction Retriever
a5cecbf438184ccebd971c49546152a6,3.1835,4.9190,code,arxiv,approved,Designing an Adaptive Application-Level Checkpoint Management System for Malleab
51609b8004564650b9d17d23719e02c1,2.5405,5.4456,code,stackoverflow,approved,Finetuning a huggingface LLM on two Books using LoRa
c6e1c645340844528e4daa310dd1ffc4,3.1569,3.7486,code,arxiv,approved,Comparative Analysis of Large Language Model Inference Serving Systems: A Perfor
053b0457f060449fa3ee66946804ef6c,3.0771,5.0085,code,arxiv,approved,vAttention: Dynamic Memory Management for Serving LLMs without PagedAttention
86568e85d2624a1fa8542090514ec1db,3.4463,3.8516,code,arxiv,approved,MineDraft: A Framework for Batch Parallel Speculative Decoding
919338666af044908c701aae24a399b8,3.4792,3.8604,code,arxiv,approved,Accelerating LLM Inference with Staged Speculative Decoding
ba7ed3c28f3245b780d877ebdbda3115,1.6692,1.9922,code,arxiv,approved,On Theoretically-Driven LLM Agents for Multi-Dimensional Discourse Analysis
8fafdb18f85e46018cbe2dabbe27b1d2,1.5559,1.6845,code,arxiv,approved,How and Where to Translate? The Impact of Translation Strategies in Cross-lingua
15c803434ac54c5394e726f7b0e32193,1.7338,1.1875,code,tavily,needs_update,Using SQLite Full-Text Search with Python
52b5fd5cb86742f68f21fccfe135075d,0.9577,0.9331,code,arxiv,approved,Beyond Chunk-Then-Embed: A Comprehensive Taxonomy and Evaluation of Document Chu
2278843a5b8946b59a7f46598cc42288,1.0618,1.9903,code,arxiv,approved,Thus Spake Long-Context Large Language Model
6d98acd104a04f1d99d3c8c025b9b0f2,1.8022,2.3086,code,tavily,approved,[PDF] CER: Confidence Enhanced Reasoning in LLMs - ACL Anthology
5ffd785647e64d0ea9315720ef650780,0.8071,3.3598,code,tavily,approved,In-Context Learning Is Provably Bayesian Inference - OpenReview
7c1b2c3ab10042839aabb177fcbbe386,2.1888,5.0663,code,arxiv,approved,Methods of improving LLM training stability
35ec9839a1e64de09720773d32e0949a,1.8288,0.6505,code,arxiv,approved,Reranking with Compressed Document Representation
868778dba03d40b89db8787486ab6020,2.0114,0.8867,code,arxiv,approved,ColBERT: Efficient and Effective Passage Search via Contextualized Late Interact
af4b76a086ee472abb369344b4dd9ca0,2.5437,1.2592,code,arxiv,approved,Semantic Jira - Semantic Expert Finder in the Bug Tracking Tool Jira
d5fc6a5b431743f585937b697074dce1,6.5837,7.1589,code,stackoverflow,needs_update,"Is it possible to query a Neo4J db using Cypher, via the REST API, and return th"
8828a4250e994685a6eb7c2606f4c1c0,2.7500,1.1076,code,arxiv,approved,Walking without a Map: Optimizing Response Times of Traversal-Based Linked Data 
e702b8fbeea64fd899d6dbe65fd0d66b,1.8807,3.4213,code,arxiv,hold,Inductive-bias-driven Reinforcement Learning For Efficient Schedules in Heteroge
2044fb9f9dff47228578fa5ea883bb7b,2.1651,3.9935,code,arxiv,approved,LoRA-FAIR: Federated LoRA Fine-Tuning with Aggregation and Initialization Refine
8ae7071fce6b45e393e66abb2ea688e7,1.8396,2.9434,code,arxiv,approved,Interpretable Preferences via Multi-Objective Reward Modeling and Mixture-of-Exp
d3b5989da1e144f2a313b38ec1bd7273,2.1315,5.2546,code,arxiv,approved,Exploring Layer-wise Information Effectiveness for Post-Training Quantization in
a9c86733b9884c9ba376f91565ba890e,1.8478,2.3468,code,arxiv,approved,ReAct: Synergizing Reasoning and Acting in Language Models
a429ec3ccd924c00a2599b9ba4f3cb7d,2.2170,2.6070,code,arxiv,approved,Architecting Agentic Communities using Design Patterns
91a7cc5543a843819474a645e42bf484,1.6375,4.1819,code,arxiv,approved,PyTorch Metric Learning
05b93d1e2ff74f3497137850753a9298,2.1138,4.8517,code,arxiv,approved,Increasing biases can be more efficient than increasing weights
55005976248640feb1925e30d10d6dd0,1.4919,1.2283,code,arxiv,approved,SmartChunk Retrieval: Query-Aware Chunk Compression with Planning for Efficient 
e79ccabb84bf40d8ac646f89f1222450,1.2735,1.2732,code,arxiv,approved,Reconstructing Context: Evaluating Advanced Chunking Strategies for Retrieval-Au
7e61d3f66ab5464a97410c65b07e3d7d,1.5830,0.9913,code,arxiv,approved,Rethinking Chunk Size For Long-Document Retrieval: A Multi-Dataset Analysis
48f5a28545ae4dcf819da46c9e0be8b7,1.0683,4.2911,code,arxiv,approved,Progressive Growing of Patch Size: Curriculum Learning for Accelerated and Impro
69b8eb6616bc450ca5cbd633ef5b4f28,2.7152,5.3929,code,arxiv,approved,GPU-Acceleration of Tensor Renormalization with PyTorch using CUDA
a2d53cdc89534ec788c57516173594cc,2.0505,2.7609,code,arxiv,approved,RAG-Gym: Systematic Optimization of Language Agents for Retrieval-Augmented Gene
4c649b7ee0e7452a9638ab19c66b8bcd,1.8006,0.7065,code,arxiv,approved,Ahead of the Text: Leveraging Entity Preposition for Financial Relation Extracti
8457947f5881477ba831e982679eb302,1.8811,3.2827,code,arxiv,approved,Efficient RLHF: Reducing the Memory Usage of PPO
1848c647288640e6a0917e32a1373fef,1.5911,3.0266,code,arxiv,approved,Improving LLM Safety and Helpfulness using SFT and DPO: A Study on OPT-350M
695bdece8f2e4e9fb061656cdac56c7a,2.0989,5.1643,code,arxiv,approved,PTQTP: Post-Training Quantization to Trit-Planes for Large Language Models
c0de5e78419e4fca92c4d6bcc6e2fae5,2.5213,5.4926,code,stackoverflow,approved,Finetuning a huggingface LLM on two Books using LoRa
da5b25e0ee5a476890457573cb9e40e0,3.4238,3.9063,code,arxiv,approved,Tutorial Proposal: Speculative Decoding for Efficient LLM Inference
ac37ff97631248cea7de8163be72151d,1.4964,2.2964,code,arxiv,approved,Student Perceptions of Large Language Models Use in Self-Reflection and Design C
a4878b3e414345e6a80e430a202d6e1c,1.0531,1.7398,code,arxiv,approved,Filler Word Detection with Hard Category Mining and Inter-Category Focal Loss
b9a36a5cc77448eaa028f37cd6cb7d69,2.3647,0.6886,code,arxiv,approved,Online Learning to Rank in Stochastic Click Models
a6f73a477d03435480c3d6e2108020d4,1.3657,4.2111,code,arxiv,approved,Optimal Linear Decay Learning Rate Schedules and Further Refinements
5489207872db4d89ac10d6ac5fe11c23,2.2636,4.1258,code,arxiv,approved,LoRA-XS: Low-Rank Adaptation with Extremely Small Number of Parameters
f16d49e6507a4128947308e8757253e2,1.9107,4.7619,code,arxiv,approved,Low-rank methods for high-dimensional approximation and model order reduction
c43793f293164f6b95a6fbed1a8acbe2,1.9692,3.8276,code,arxiv,approved,Low-Rank Adaptation with Task-Relevant Feature Enhancement for Fine-tuning Langu
e5c82f10b5694023846fe2fb96c75b47,2.1299,5.2265,code,arxiv,approved,AWQ: Activation-aware Weight Quantization for LLM Compression and Acceleration
3195102f83344c5e86cc0c3a213da39e,1.1910,3.6186,code,arxiv,approved,Top-Related Meta-Learning Method for Few-Shot Object Detection
04d19c39cc3241d68be02f606973f7fa,3.6543,4.1251,code,arxiv,approved,C2HLSC: Can LLMs Bridge the Software-to-Hardware Design Gap?
5f2aa378aabd428c8d67edd98faf88af,2.5859,0.9643,code,arxiv,approved,Semantic Evolutionary Concept Distances for Effective Information Retrieval in Q
f078b5c349124085aee5506d99993aa4,1.0935,1.1620,code,arxiv,approved,Meta-Chunking: Learning Text Segmentation and Semantic Completion via Logical Pe
d0578aa1a6ad4639accef18ce42c2cbe,0.6718,3.4351,code,arxiv,approved,Bayesian Doubly Robust Causal Inference via Posterior Coupling
732c33fa576a4a58b4f84219557252ce,2.1766,2.7651,code,arxiv,approved,Agent0: Unleashing Self-Evolving Agents from Zero Data via Tool-Integrated Reaso
9a90e0fe4e7b427fb48bbeb62841257e,1.4750,2.2247,code,arxiv,approved,LLM Agents in Interaction: Measuring Personality Consistency and Linguistic Alig
fb99e6ca590748118f8723ad0ab7a52e,1.1083,1.5900,code,arxiv,approved,Effective writing style imitation via combinatorial paraphrasing
c978831f1d9842bc83ebfd03d49bd475,1.1706,3.2469,code,arxiv,approved,On the Similarities of Embeddings in Contrastive Learning
65fa098d64df4e8985c3e17e9c688694,1.9550,4.8688,code,arxiv,approved,Low-rank methods for high-dimensional approximation and model order reduction
5e7e32d6cc9d4f058d948588adfdbc97,1.0298,4.3772,code,arxiv,approved,Bridging Performance Gaps for ECG Foundation Models: A Post-Training Strategy
9454440926ad45c1a5bff3c2fd74c7e6,1.6694,3.3026,code,arxiv,approved,Learning Dexterous In-Hand Manipulation
41e52e1c8dfa4df2ab149b72a98d45fa,0.8925,2.0851,code,arxiv,approved,Zero- and Few-Shot Prompting with LLMs: A Comparative Study with Fine-tuned Mode
9a1605b9b1e3461c87682d7079e7c7ad,3.2005,3.0640,code,arxiv,approved,StruQ: Defending Against Prompt Injection with Structured Queries
53cdf61a33f44eb0a49c555158f8a3aa,1.8624,2.9166,code,arxiv,approved,DIVA-GRPO: Enhancing Multimodal Reasoning through Difficulty-Adaptive Variant Ad
adc5f7861cb54d19b96e059f2dd9d928,3.9727,5.4431,code,arxiv,approved,Replicable Parallel Branch and Bound Search
19e011895ea34d8b8730e2429560a43e,1.7032,3.9304,code,arxiv,approved,Small Sample Learning in Big Data Era
0c0e509c37914f6588bf1efcdd61605e,1.3880,2.2991,code,arxiv,approved,Augmenting Dialog with Think-Aloud Utterances for Modeling Individual Personalit
c239724042594f75acbb7a6080c0b3f7,1.1022,1.6123,code,arxiv,approved,Towards Improved Model Design for Authorship Identification: A Survey on Writing
8cccd63bcdac42a6a64a3112f31d5967,2.8954,5.4536,code,arxiv,approved,Performance Comparison Between OpenCV Built in CPU and GPU Functions on Image Pr
50adf1b1496a415ba3a0eeb393de2cde,3.3958,5.3213,code,arxiv,approved,Index Search Algorithms for Databases and Modern CPUs
fafcae554f69475388df8c6cac065569,1.8992,0.7877,code,arxiv,approved,Fast and Scalable Gene Embedding Search: A Comparative Study of FAISS and ScaNN
8d599f06416c4c52bdcb8d3142fe6417,0.8177,0.7452,code,arxiv,approved,RAG System for Supporting Japanese Litigation Procedures: Faithful Response Gene
c7d5c03dafd745afbc21215b816bb348,0.9185,1.8224,code,arxiv,approved,Simple Context Compression: Mean-Pooling and Multi-Ratio Training
99415e41909c443986bddc8719a24e03,1.9903,0.6978,code,arxiv,approved,Rider: Reader-Guided Passage Reranking for Open-Domain Question Answering
9d551024753c4e45bfe53dca68df3409,2.3327,0.6233,code,arxiv,approved,SortNet: Learning To Rank By a Neural-Based Sorting Algorithm
49fe23c9cd554f77b2634cebdc565b74,2.2893,0.6805,code,arxiv,approved,Beyond Sequential Reranking: Reranker-Guided Search Improves Reasoning Intensive
c755df8e4bb342f19ec8dee3973c3417,1.9265,2.6425,code,arxiv,approved,Step-DPO: Step-wise Preference Optimization for Long-chain Reasoning of LLMs
53878542a38d42aa93473908835ca144,1.9739,3.0386,code,arxiv,hold,SimPO: Simple Preference Optimization with a Reference-Free Reward
45187b383738439ab44d858077cd5b6f,2.4326,5.2586,code,arxiv,approved,Which Quantization Should I Use? A Unified Evaluation of llama.cpp Quantization 
6c6acdbf355d4f95b53463e45905fad7,3.4794,3.8319,code,arxiv,approved,Accelerating LLM Inference with Staged Speculative Decoding
d3227e14fa1146e5a15641e0271a7866,3.1811,3.0382,code,arxiv,approved,Live API-Bench: 2500+ Live APIs for Testing Multi-Step Tool Calling
c83f3ba63660468b8a10aa6805e7b681,3.3594,4.7685,code,arxiv,needs_update,Caching with rental cost and zapping
63b3bbb8ea2d481b9730d3ec1ee9990e,0.8821,2.0809,code,arxiv,approved,Zero- and Few-Shot Prompting with LLMs: A Comparative Study with Fine-tuned Mode
dbaada2dc4e34d8aaa4ca8ade42c2521,1.3982,3.8488,code,arxiv,approved,Pytorch-Wildlife: A Collaborative Deep Learning Framework for Conservation
c54b276406b841c7bdf0ec91fe540b39,2.5850,1.0006,code,arxiv,approved,Semantic Evolutionary Concept Distances for Effective Information Retrieval in Q
1641c8518f3243e280723a51bd3f92df,1.5655,3.3059,code,arxiv,approved,Learning Long-Context Diffusion Policies via Past-Token Prediction
4c396d37af5d49c4af7cbea9b56e6f34,1.4917,2.3973,code,arxiv,approved,Mapping Clinical Doubt: Locating Linguistic Uncertainty in LLMs
2b76fa72be8e4f408f9ecc3ab4dd267c,3.9136,5.5037,code,arxiv,approved,Replicable Parallel Branch and Bound Search
dc40e2db5e2a4fb8b35506fffd2f01aa,1.2082,3.8526,code,arxiv,approved,Loss Rank Mining: A General Hard Example Mining Method for Real-time Detectors
df1236312ba5416e8bef24be8c78a7c5,0.9156,2.0373,code,arxiv,approved,"""Thy algorithm shalt not bear false witness"": An Evaluation of Multiclass Debias"
8c4decd208564d628405a4c690ee7278,2.0671,1.1054,code,arxiv,approved,Music Recommendations in Hyperbolic Space: An Application of Empirical Bayes and
d5975c0388404e5a89a13d143a4ba5bb,1.1726,0.8580,code,arxiv,hold,Writing Style Aware Document-level Event Extraction
737e8c22a3194827be7292a5d606784b,5.8576,4.5240,code,github,approved,security_master_gradio_interface.py
67c97de5b29b41f08c0a03f0d7e1706e,0.8941,0.6235,code,github,approved,rag-retrieval.mdx
7803142723b344dc83974ebd5e39594f,0.6483,3.4431,code,arxiv,approved,Bayesian Doubly Robust Causal Inference via Posterior Coupling
ed30bb3a26034353b9174507bb1defab,2.5385,2.8277,code,arxiv,approved,"Propose, Solve, Verify: Self-Play Through Formal Verification"
20131469f2dd4ed285b3f94747b28620,1.7244,1.8809,code,arxiv,approved,The generalised word problem in hyperbolic and relatively hyperbolic groups
f7f591a70e4340198bb8d8d8839363ae,2.6952,4.5612,code,arxiv,approved,Mixed-Timescale Precoding and Cache Control in Cached MIMO Interference Network
b6e9a4442ed045b8a2103ec09482bf29,4.7874,5.8686,code,arxiv,approved,Introduction to probabilistic concurrent systems
51d79da1bb1f47fc92681bc95774ad5c,2.6787,3.9191,code,arxiv,hold,AlayaDB: The Data Foundation for Efficient and Effective Long-context LLM Infere
933ccda9f1374776bf8ad5ff2db1ec3b,3.7172,3.1376,code,arxiv,hold,Exploring API Capabilities with Fieldwire
9045ca709ea74db08a2135c49c44ee2e,1.8608,2.2909,code,arxiv,hold,Towards Reasoning Era: A Survey of Long Chain-of-Thought for Reasoning Large Lan
6e65789868184fa9a936fbf372ebe3ff,1.7064,1.1848,code,stackoverflow,hold,String similarity with Python + Sqlite (Levenshtein distance / edit distance)
25b5cf64d73f495fbaaf2afc61a0472f,1.7161,2.8833,code,arxiv,hold,DIVA-GRPO: Enhancing Multimodal Reasoning through Difficulty-Adaptive Variant Ad
8c50806ffae44afc84e6bfec7e19a605,0.7952,3.2998,code,github,hold,Understanding In-Context Learning in Transformers and LLMs by Learning to Learn 
97611003918f43c0a29e0a7157a8a901,2.4517,0.9275,code,arxiv,hold,Label-dependent Feature Extraction in Social Networks for Node Classification
71c4c85b944b4d4bb7d2205beeea75f6,3.3101,3.3674,code,arxiv,hold,Automated Update of Android Deprecated API Usages with Large Language Models
1e2a7d4bc0684e83b312e62f8a78575e,7.4260,5.3166,code,github_docs,approved,tldr-pages Linux: apt-cache
d73dc271442f4afd8c4ad289cce404e0,9.2704,5.1151,code,,,
5ced88f3431c4b91917bde3b2edc6a49,7.1917,7.2019,code,,,
9c3af66f98f648ec81d0cc13e3d8c7e1,7.3663,7.2179,code,,,
f6ae3f6f109c4c62b215fc27e4dd021f,5.6801,6.1398,code,,,
44c729c36d9b448e8cf5725a00961721,7.1170,7.1581,code,,,
383dafdaf64b479a8ef537c743e73076,7.2374,7.0977,code,,,
829b218ce29d4aab8b227f24a3c74056,6.3020,8.2802,code,,,
fc91c22218754d07a0c15691f91d1868,6.3327,8.2500,code,,,
0d77025d313b45059316fc70727d7932,6.1309,7.7531,code,,,
a6c656ad3da841e7ba91aae506d57455,6.5404,8.3520,code,,,
aebc5ca79ef8433487479d004b6e24b6,6.4837,8.3807,code,,,
06808b1ded764e619b5eb78079b7d779,6.4308,8.3921,code,,,
747e22184b8f4cef9a6501338677deab,7.2283,7.7602,code,,,
73569b0af18f40aba85da505e9fd6b02,7.1844,6.0264,code,web_docs,approved,systemd - ArchWiki
560bc591bb2c4cfc952d7f3c65d9ec16,6.0164,5.9829,code,web_docs,needs_update,cron - ArchWiki
b3225ec074b04e079248a19507198737,7.5031,5.9935,code,web_docs,needs_update,fstab - ArchWiki
002c00a9b8b643fd81f01796623ee146,7.7165,6.1423,code,web_docs,needs_update,Learning the shell - Lesson 5: Manipulating Files
74ab66debb3e48caa247d376a4f2030c,7.6790,6.3655,code,web_docs,needs_update,Writing shell scripts - Lesson 1: Writing your first script and getting it to wo
5b615ad75303401cbb96ff24a715b736,1.8202,3.3680,code,arxiv,hold,Evaluating Long-Term Memory in 3D Mazes
0f81c9e4d24049b4a1718f7bb0d99631,0.9142,0.9667,code,arxiv,hold,Adaptive Chunking: Optimizing Chunking-Method Selection for RAG
976d557306d84c1692d3223d8b0211d8,1.8248,2.2284,code,arxiv,hold,LLMs as Models for Analogical Reasoning
294734d99fe8486f9f2b58bcc0cfdee9,1.8625,2.9828,code,arxiv,hold,How to Evaluate Reward Models for RLHF
37421cf661124a9c868cbf74b0b4f68a,1.9961,2.0348,code,arxiv,approved,FAIR-RAG: Faithful Adaptive Iterative Refinement for Retrieval-Augmented Generat
